lane_key,lane,pickup_city,pickup_state,pickup_state_name,delivery_city,delivery_state,delivery_state_name
00e5ec26d543e9ff8efe96b3451aa7b5,"Linden,NJ -> York,PA",Linden,NJ,New Jersey,York,PA,Pennsylvania
ca5b02706dd8d650d34f1cc918412916,"St. Louis,MO -> Smoot,WV",St. Louis,MO,Missouri,Smoot,WV,West Virginia
4f18d91a9c97be5822b743c4a50e5d68,"Portland,OR -> Commerce,CA",Portland,OR,Oregon,Commerce,CA,California
3f0585560d215bd941ba4fd1ca530be2,"Jacksonville,FL -> Huntsville,AL",Jacksonville,FL,Florida,Huntsville,AL,Alabama
e03a19bbc9712a80760f43f5e4e43997,"Walpole,MA -> Newark,NJ",Walpole,MA,Massachusetts,Newark,NJ,New Jersey
4759390b11f288a006c1d112a52f2987,"Medley,FL -> Allentown,PA",Medley,FL,Florida,Allentown,PA,Pennsylvania
633d85ab303ec3cd395500954132fe65,"Brooklyn Park,MN -> Lakeland,FL",Brooklyn Park,MN,Minnesota,Lakeland,FL,Florida
7d662b48990340572a5e639ec14683b8,"La Porte,TX -> Hattiesburg,MS",La Porte,TX,Texas,Hattiesburg,MS,Mississippi
1d9132040961e08a78b06678986c03ca,"Jacksonville,FL -> Sarasota,FL",Jacksonville,FL,Florida,Sarasota,FL,Florida
a5dbff3ef416edd5a7a5df1d14261b5b,"Norcross,GA -> Atlanta,GA",Norcross,GA,Georgia,Atlanta,GA,Georgia
51a391efe6759b554e62176bcb6ed5ae,"Colonial Heights,VA -> Asheville,NC",Colonial Heights,VA,Virginia,Asheville,NC,North Carolina
b3b5f73e6b6039f7788420d84e6cfee6,"Fort Collins,CO -> Trenton,NJ",Fort Collins,CO,Colorado,Trenton,NJ,New Jersey
253b535bf223584050f2b2a93e538515,"Crete,IL -> Plant City,FL",Crete,IL,Illinois,Plant City,FL,Florida
3c79cf0f9e2f9f85b5f61a0db88a80e0,"Newark,NJ -> Erie,PA",Newark,NJ,New Jersey,Erie,PA,Pennsylvania
18af6d71db53849c7996595dfb792a1f,"Los Angeles,CA -> San Marcos,CA",Los Angeles,CA,California,San Marcos,CA,California
8d5a920174e0b91fc45a20b435bb6557,"St. Louis,MO -> Fort Lauderdale,FL",St. Louis,MO,Missouri,Fort Lauderdale,FL,Florida
e01c0abb6b330b92b406d82dc5814dcf,"Pearl City,IL -> Plant City,FL",Pearl City,IL,Illinois,Plant City,FL,Florida
9cd24cdc1a364b562d5124180cc2cf2a,"Columbus,OH -> Calumet Township,MI",Columbus,OH,Ohio,Calumet Township,MI,Michigan
13c54dcc7eb78b73ef5652a458c8f2ed,"Houston,TX -> Greenville,TX",Houston,TX,Texas,Greenville,TX,Texas
3cd7505bcd93cb6d21ba26bdfc2d3ac4,"Conover,NC -> Evansville,IN",Conover,NC,North Carolina,Evansville,IN,Indiana
d291d4884d824a1a90d811f51aebd59b,"Bridgewater,NJ -> Canastota,NY",Bridgewater,NJ,New Jersey,Canastota,NY,New York
fe411bafddd2a8d0a53da9c6ea6d35c3,"Cartersville,GA -> Rock Hill,SC",Cartersville,GA,Georgia,Rock Hill,SC,South Carolina
bcca2bcbdf02065bd081369f4fdf4e38,"Colonial Heights,VA -> Wellsburg,WV",Colonial Heights,VA,Virginia,Wellsburg,WV,West Virginia
d1cb76da1f0d6123acbfed13471b0e9b,"Union Gap,WA -> Denver,CO",Union Gap,WA,Washington,Denver,CO,Colorado
bb1efd6179aba03683563b5abe5dde92,"Granite City,IL -> Lima,OH",Granite City,IL,Illinois,Lima,OH,Ohio
d4028190fb41631e86477f941ec581b4,"Fort Collins,CO -> Boise,ID",Fort Collins,CO,Colorado,Boise,ID,Idaho
cd1d9eb9a59bd4a6d8d6c429002669c7,"Linden,NJ -> Ephrata,PA",Linden,NJ,New Jersey,Ephrata,PA,Pennsylvania
61ba1cb02343862ed1594b1813d63b13,"Baldwinsville,NY -> Bernhards Bay,NY",Baldwinsville,NY,New York,Bernhards Bay,NY,New York
c0fad475e2ac9e9b306e7f1e7d5525b7,"Salem,OR -> Portland,OR",Salem,OR,Oregon,Portland,OR,Oregon
e8d604e4297ceaa588c7be54090c0b53,"Cartersville,GA -> Charlotte,NC",Cartersville,GA,Georgia,Charlotte,NC,North Carolina
400be5511f7e5fae54f1dff4c57c4cae,"Ottawa,KS -> Tracy,CA",Ottawa,KS,Kansas,Tracy,CA,California
afabcebb8dd1ecff3293fab8f4ad22ea,"Houston,TX -> Pine Bluff,AR",Houston,TX,Texas,Pine Bluff,AR,Arkansas
ec05e7de26326461bc77dbd8f3095bd5,"Chippewa Falls,WI -> Clinton,IA",Chippewa Falls,WI,Wisconsin,Clinton,IA,Iowa
345cc2934bea1997cea2a3f4c4ef73df,"Colonial Heights,VA -> Piedmont,SC",Colonial Heights,VA,Virginia,Piedmont,SC,South Carolina
096bee4471b87c6ddfee5397011389a8,"St. Louis,MO -> Pensacola,FL",St. Louis,MO,Missouri,Pensacola,FL,Florida
e18a6d717d2bad88e2aa0223385e00d2,"Newark,NJ -> Jacksonville,FL",Newark,NJ,New Jersey,Jacksonville,FL,Florida
727270b468af32d6d267ed98c7f36452,"Los Angeles,CA -> La Porte,TX",Los Angeles,CA,California,La Porte,TX,Texas
279949fba5e51832ce17788c065a7b93,"Janesville,WI -> Roanoke,TX",Janesville,WI,Wisconsin,Roanoke,TX,Texas
0180c1e6cd09ef9c6339d4bc77eab933,"Pittston,PA -> Deerfield Beach,FL",Pittston,PA,Pennsylvania,Deerfield Beach,FL,Florida
2452a01ee2d4d60f31c225cfe8544b0d,"Dickson,TN -> Plant City,FL",Dickson,TN,Tennessee,Plant City,FL,Florida
bce7b744d5b41440ac5fcedce7b557d4,"Janesville,WI -> Houston,TX",Janesville,WI,Wisconsin,Houston,TX,Texas
a8f90572b5ba9a6800b909e25f292b02,"Valparaiso,IN -> Ankeny,IA",Valparaiso,IN,Indiana,Ankeny,IA,Iowa
9652706d702250ce20d31422c0b3b27a,"Pittston,PA -> Newington,CT",Pittston,PA,Pennsylvania,Newington,CT,Connecticut
e1ecbaa482a672537bcac23341859a13,"Marion,VA -> York,PA",Marion,VA,Virginia,York,PA,Pennsylvania
d3ecf55011516708805defa1b40363a6,"El Campo,TX -> Snyder,TX",El Campo,TX,Texas,Snyder,TX,Texas
d73d883b02273efa169d123889941da6,"Waterloo,WI -> Wilmington,IL",Waterloo,WI,Wisconsin,Wilmington,IL,Illinois
f3daf3950b7580baa33a6edca1cc87ff,"Lathrop,CA -> Tracy,CA",Lathrop,CA,California,Tracy,CA,California
6b50fe664d56cca9be86e9707feddeb4,"Fresno,CA -> Colton,CA",Fresno,CA,California,Colton,CA,California
42128f3618d009a4820b8d8a1043cec5,"Houston,TX -> Amarillo,TX",Houston,TX,Texas,Amarillo,TX,Texas
4e5b43b7b978403823a64b08d02d41de,"Newark,NJ -> Athens,GA",Newark,NJ,New Jersey,Athens,GA,Georgia
8895f4bf2acc451db6253d6e45762df9,"Fort Collins,CO -> Eugene,OR",Fort Collins,CO,Colorado,Eugene,OR,Oregon
9e3178e815f727733924d930a77494ca,"Wapato,WA -> Portland,OR",Wapato,WA,Washington,Portland,OR,Oregon
2d14223555ff1c7ff89f405b361a31fb,"Edison,NJ -> Sandston,VA",Edison,NJ,New Jersey,Sandston,VA,Virginia
43dfc9bffcc00716bc4e6921adaff7a8,"Tampa,FL -> Laceys Spring,AL",Tampa,FL,Florida,Laceys Spring,AL,Alabama
a442add6796c1550ac3a2498c708174b,"Xenia,OH -> Swedesboro,NJ",Xenia,OH,Ohio,Swedesboro,NJ,New Jersey
68c94558483d757b049e522886c27388,"Compton,CA -> Stockton,CA",Compton,CA,California,Stockton,CA,California
03c5e54f886a0f4d1ebc3ff68c964926,"Forest City,NC -> Portland,OR",Forest City,NC,North Carolina,Portland,OR,Oregon
e6422bd2101eabdc5dc410dfd0336ab7,"Jacksonville,AL -> Brooklyn Park,MN",Jacksonville,AL,Alabama,Brooklyn Park,MN,Minnesota
8a1a5d95e30db07d08a84f6a0d364cfe,"Houston,TX -> Attalla,AL",Houston,TX,Texas,Attalla,AL,Alabama
98a63b993962006578db7d27785ba2ad,"St. Louis,MO -> Cedar Rapids,IA",St. Louis,MO,Missouri,Cedar Rapids,IA,Iowa
69bb900b91c58c1c19d2f71d81c5e397,"Santa Ana,CA -> Goodyear,AZ",Santa Ana,CA,California,Goodyear,AZ,Arizona
2ddb298668585f46884e3023cf961518,"Mount Vernon,OH -> Dayton,OH",Mount Vernon,OH,Ohio,Dayton,OH,Ohio
6bf2ecda580e5f92ae04292f73392b0e,"Geneva,IL -> Tracy,CA",Geneva,IL,Illinois,Tracy,CA,California
31bfd2111657abeeb28644ea93637040,"Trenton,MO -> Reno,NV",Trenton,MO,Missouri,Reno,NV,Nevada
83ec0c26f32644a64bc4f5ed4a6c8480,"Stockton,CA -> Pacific,WA",Stockton,CA,California,Pacific,WA,Washington
10e61ae360b8bd83af1859978647445e,"Granite City,IL -> Bad Axe,MI",Granite City,IL,Illinois,Bad Axe,MI,Michigan
82e2e3bdf7e572281d2ce546db4712da,"Carlisle,PA -> Gardiner,ME",Carlisle,PA,Pennsylvania,Gardiner,ME,Maine
856f256902752bf7cb32252eed151e0a,"La Porte,TX -> Austin,TX",La Porte,TX,Texas,Austin,TX,Texas
d689edce374ba57a24be6773cbac093a,"Hood River,OR -> Cowiche,WA",Hood River,OR,Oregon,Cowiche,WA,Washington
a31cac4fad53e106e3dd7246f70e7d81,"Winnsboro,TX -> Roanoke,TX",Winnsboro,TX,Texas,Roanoke,TX,Texas
c1c8d416a85fc0d28ed5f4b9aea7a9e0,"Olean,NY -> Romeoville,IL",Olean,NY,New York,Romeoville,IL,Illinois
a256b03736caec904f1ab7498d71b7c5,"Santa Ana,CA -> Mount Sterling,IL",Santa Ana,CA,California,Mount Sterling,IL,Illinois
f0feb613faf62b476ddcb7b4ac30be8a,"Cartersville,GA -> Charleston,SC",Cartersville,GA,Georgia,Charleston,SC,South Carolina
2dd596b8dd223a8c305fb79d747b7506,"Zion,IL -> Athens,TN",Zion,IL,Illinois,Athens,TN,Tennessee
bbc4bf7137a515d78a60cc61e82fcb8f,"Newark,NJ -> Baldwinsville,NY",Newark,NJ,New Jersey,Baldwinsville,NY,New York
967882d33a9640380eb01a9c46c9f783,"Houston,TX -> Victoria,TX",Houston,TX,Texas,Victoria,TX,Texas
843ba62ed01183e15fae88191112dd56,"La Porte,TX -> Alexandria,LA",La Porte,TX,Texas,Alexandria,LA,Louisiana
b7742be3ee1993062f57c003483f5bfd,"Hanover,PA -> Portland,OR",Hanover,PA,Pennsylvania,Portland,OR,Oregon
6ea3d5a3dc435de4c79f61eb1dd02e09,"St. Louis,MO -> Thief River Falls,MN",St. Louis,MO,Missouri,Thief River Falls,MN,Minnesota
93b2377b47928bf2e5a29bf35beccb27,"Granite City,IL -> East Peoria,IL",Granite City,IL,Illinois,East Peoria,IL,Illinois
30f3c67637c4c82233fa9f20957353e8,"Reading,PA -> Gouverneur,NY",Reading,PA,Pennsylvania,Gouverneur,NY,New York
c758af6fbbf9b6689518b0dda746017d,"Newark,NJ -> Old Forge,PA",Newark,NJ,New Jersey,Old Forge,PA,Pennsylvania
2b97e004d20cd660f23539bb1dee68d5,"Sioux City,IA -> Republic,MO",Sioux City,IA,Iowa,Republic,MO,Missouri
840b7fbb75dd928e651aa22e57dcf4ce,"Greenville,SC -> Laceys Spring,AL",Greenville,SC,South Carolina,Laceys Spring,AL,Alabama
9fdea333c6909204767b9744cfff3b99,"Little Falls,NY -> Fort Collins,CO",Little Falls,NY,New York,Fort Collins,CO,Colorado
facc296aa00dafac18d6bb507263d5e1,"St. Louis,MO -> Eugene,OR",St. Louis,MO,Missouri,Eugene,OR,Oregon
20ebd37c937b1387d774919dde14f4d9,"Philadelphia,PA -> Gastonia,NC",Philadelphia,PA,Pennsylvania,Gastonia,NC,North Carolina
bedf468c93a595d9ac0b9088986200c1,"Carlisle,PA -> Philadelphia,PA",Carlisle,PA,Pennsylvania,Philadelphia,PA,Pennsylvania
62661bc6a66ef6914a5619c44697e74a,"Thermal,CA -> Portland,OR",Thermal,CA,California,Portland,OR,Oregon
f351d6ae38276c4cec7bd0988a8f6757,"Williamsburg,VA -> Aurora,CO",Williamsburg,VA,Virginia,Aurora,CO,Colorado
289d65fe538d8389af0588d75e1a36de,"Bolingbrook,IL -> Swedesboro,NJ",Bolingbrook,IL,Illinois,Swedesboro,NJ,New Jersey
97a3245832c50cf9f8894ffba202f192,"Lake Wales,FL -> Evans City,PA",Lake Wales,FL,Florida,Evans City,PA,Pennsylvania
30bd933b4c31dcf9b4051946d1ef9a27,"Los Angeles,CA -> Tracy,CA",Los Angeles,CA,California,Tracy,CA,California
b77adc788273ca1aef04f2304c15e5c6,"Los Angeles,CA -> Fallon,NV",Los Angeles,CA,California,Fallon,NV,Nevada
4c18ea978b1c6bcde717c5efbdf340dd,"Newark,NJ -> Rock Hill,SC",Newark,NJ,New Jersey,Rock Hill,SC,South Carolina
06343a5c92efad68eb09ec4fd25d2af8,"Edgemere,MD -> Altoona,PA",Edgemere,MD,Maryland,Altoona,PA,Pennsylvania
417089636d0d8740d572f4d2ed12394b,"St. Louis,MO -> Alexandria,MN",St. Louis,MO,Missouri,Alexandria,MN,Minnesota
52bca50c9422392e53becd1acb6086b6,"Dallas,TX -> Lowell,AR",Dallas,TX,Texas,Lowell,AR,Arkansas
35f5b9dde263413f735ab86ce0e93315,"Cartersville,GA -> Henderson,NC",Cartersville,GA,Georgia,Henderson,NC,North Carolina
f230281cd0a8fc8961de4b0145d290b7,"St. Louis,MO -> Hannibal,MO",St. Louis,MO,Missouri,Hannibal,MO,Missouri
2d6bc04d091c4cdfa8b812bcd3ed31e6,"Braithwaite,LA -> Fleetwood,PA",Braithwaite,LA,Louisiana,Fleetwood,PA,Pennsylvania
1220aabfc4bfc694041dcc63909b9124,"Westfield,MA -> Franklin Park,IL",Westfield,MA,Massachusetts,Franklin Park,IL,Illinois
cc096a30f8c8046a1f6040b8c5470010,"Toledo,OH -> Canton,OH",Toledo,OH,Ohio,Canton,OH,Ohio
a8399d96318f9ae046cdf2acb0efb463,"Conover,NC -> Newton,NC",Conover,NC,North Carolina,Newton,NC,North Carolina
64a3ef424ff693db0f23c01d6a5b9b59,"Granite City,IL -> Grand Forks,ND",Granite City,IL,Illinois,Grand Forks,ND,North Dakota
408238da51b1d156e7400bc34b794a54,"Tampa,FL -> Lockport,NY",Tampa,FL,Florida,Lockport,NY,New York
e1431036dac762f97fa8e47d0976b3da,"Granite City,IL -> Peru,IN",Granite City,IL,Illinois,Peru,IN,Indiana
fb82b1220af9d68cbb9f0109daa13928,"La Porte,TX -> Albuquerque,NM",La Porte,TX,Texas,Albuquerque,NM,New Mexico
bd71a94f96e6e3c8799d1d56bfa2156a,"Tamaqua,PA -> East Jordan,MI",Tamaqua,PA,Pennsylvania,East Jordan,MI,Michigan
f190201d73bb3d5b77baf313a53eebae,"Granite City,IL -> West Union,IA",Granite City,IL,Illinois,West Union,IA,Iowa
0e46f8dee7041539ab363a0aca561e9c,"St. Louis,MO -> Osage City,KS",St. Louis,MO,Missouri,Osage City,KS,Kansas
2724d2b0c4b7a97196ecfb7aa777fef0,"Hackensack,NJ -> Brazil,IN",Hackensack,NJ,New Jersey,Brazil,IN,Indiana
066b15c96180586154fc69282e61ab5b,"Granite City,IL -> Anderson,IN",Granite City,IL,Illinois,Anderson,IN,Indiana
d452e25ad44a22151e86fd838d56d6ce,"Jacksonville,FL -> Goldsboro,NC",Jacksonville,FL,Florida,Goldsboro,NC,North Carolina
b89c44f59a3ddd3f0bd806ae780f5d0b,"Williamsburg,VA -> Beaver,WV",Williamsburg,VA,Virginia,Beaver,WV,West Virginia
81b31b6f6ae97b6a83db690ef212310c,"Santa Ana,CA -> Monroe Township,NJ",Santa Ana,CA,California,Monroe Township,NJ,New Jersey
a0d3589a06d12e85d4ff022a22a5380a,"St. Louis,MO -> Ocala,FL",St. Louis,MO,Missouri,Ocala,FL,Florida
f29592c868cf9e15de555c9344ab03b6,"South Jordan,UT -> Tolleson,AZ",South Jordan,UT,Utah,Tolleson,AZ,Arizona
248fd74d6a70f5bb99a17dc02f07afe9,"St. Louis,MO -> Carroll,IA",St. Louis,MO,Missouri,Carroll,IA,Iowa
05d443883c9cb96c1e033bae085bfdd8,"Laredo,TX -> Pasadena,TX",Laredo,TX,Texas,Pasadena,TX,Texas
